image_filepath,social-media-channel
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-11T16-52-40_image_picker_EE1C84FC-72B4-408E-BFAE-BB3ED183EB1D-88205-00002A40CEF8C526.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-03T16-11-37_image_picker_F35C5CF4-7071-4464-A2E8-84F34AF0C0E0-58199-00002574672898E3.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/fushsia-strawberry25/photos/2025-02-12T09-49-14_image_picker_0DCDFC35-0F2B-4E54-BEBC-2EA54C6C9291-34590-000011B1122BAF21.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/lime-donkey2/photos/2025-02-10T13-38-56_image_picker_431AE647-4DC0-4F5C-BF1E-55992BA773CA-29539-000014B728D1C12E.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/violet-raspberry17/photos/2025-02-08T19-57-43_image_picker_9FEDA1E1-5481-4FF3-B86D-B10CD224156D-71660-000031A4E7483B7F.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/brown-aloevera58/photos/2025-02-07T19-53-59_image_picker_F7116C16-1F2D-41CE-B52B-C4770D3027D7-87050-00002B3A2445EA6D.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/yellow-mosquito54/photos/2025-02-21T13-27-53_image_picker_E8545048-B41B-402B-B5F7-5DC121AFFC31-32751-000005405F306F71.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-03T16-11-38_image_picker_9D1643C9-F0CB-4260-8054-A60EAF90245F-58199-0000257466DED646.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/navy-donkey13/photos/2025-02-03T23-46-49_image_picker_5A811293-4882-411D-AE86-59636FC3AB0B-41280-00000E2C399F1496.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/aqua-blueberry13/photos/2025-02-11T13-01-25_image_picker_E9364D07-B626-4F94-87BB-9061A32E0B3E-35029-000009AA4DAB58A9.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/silver-cow46/photos/2025-02-21T10-33-09_image_picker_BD21FA15-3977-4A5A-B385-254B32BB1815-30566-000004B63619A574.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_akalla1/red-fish95/photos/2025-02-03T12-44-40_scaled_1000058337.jpg,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/white-blackcurrant77/photos/2025-02-21T10-32-33_image_picker_3FBD9940-7514-4954-A885-177973A32E81-18484-000001FD96A67505.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/silver-mango29/photos/2025-03-04T07-21-22_image_picker_B39FB3CA-74D5-48B2-87BE-2E496065F981-45511-000008BE2B5E8C8E.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/white-grape44/photos/2025-02-26T19-34-08_image_picker_CCC37371-D3C8-4F59-8B75-28FFA7E69E1D-83815-00001C30B1D8CAD7.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/aqua-blueberry13/photos/2025-01-30T09-07-43_image_picker_893E8E43-7C59-4D7F-B674-C0962843679A-15934-0000053068074C54.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-06T17-35-27_image_picker_F0BA7F48-B0A2-4566-914A-4DFA2D323BB0-72399-00002763648B5CA2.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_2akalla/violet-tomato42/photos/2025-02-06T09-03-04_scaled_1000006068.jpg,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/aqua-blueberry13/photos/2025-01-29T12-10-01_image_picker_0CD99219-F9E4-4160-89F3-7A8B876F9356-12877-00000414A116B464.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/yellow-mosquito54/photos/2025-02-21T13-27-48_image_picker_A7C64B20-4870-48FB-B72C-823FEC09FBCD-32751-0000054061FC414A.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/fushsia-strawberry25/photos/2025-02-14T18-26-47_image_picker_2D5FA49D-388E-4A13-98CE-6DD4A0722999-41709-00001452C07D7A3C.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-48_image_picker_AB64998E-26B3-43AB-B95E-2A0617585BC9-22202-00002EC463879753.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/brown-snake30/photos/2025-03-02T23-00-28_image_picker_01115D17-EAB2-486C-BF7A-5BDAB4CC8045-9345-000007E80D642306.png,Instagram
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/fushsia-strawberry25/photos/2025-02-12T09-49-17_image_picker_D9556D73-6A0D-4D72-BEB8-EBA2C64C569F-34590-000011B112D5F3A6.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-49_image_picker_20276626-F7B1-4CA0-8CCB-116057A8F200-22202-00002EC46404B6D2.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/silver-banana85/photos/2025-02-22T20-00-13_image_picker_E5F9C81C-7984-4B2A-8D84-B1FB4300F6A9-1603-00000119E5C531FB.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/violet-raspberry17/photos/2025-02-02T21-20-24_image_picker_A3D196B0-724B-427D-B7F8-1ADE593CB2B7-33050-00002C160CC6C222.png,Instagram
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-49_image_picker_436D14C4-0F96-46E6-A8F0-FDF642BE7345-50389-0000338787DD92B1.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/violet-raspberry17/photos/2025-02-08T19-57-43_image_picker_FC4DAE49-3EEA-4DF5-86F6-14254C4050C9-71660-000031A4E75BB42D.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/red-loquat65/photos/2025-02-21T19-20-07_image_picker_87909EE2-A225-4B89-B690-271D2B06F49F-80287-00000D62FE6E19E0.png,Instagram
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/brown-snake30/photos/2025-02-27T22-48-11_image_picker_4C404449-985C-43E6-8A78-C8B8C1EA7F34-3121-0000036EA6269CCC.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/fushsia-giraffe59/photos/2025-02-16T13-28-03_image_picker_32201758-216D-47DE-960E-FB0F31AE70F9-9416-000001524C39F813.jpg,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/silver-mango29/photos/2025-03-01T10-29-46_image_picker_D86EC133-BB68-4734-810D-2C05047E28C0-18126-0000040CC68C078A.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-02T17-16-59_image_picker_54F74759-B238-4218-B726-4A6549153694-51162-000024E74E36A58A.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/fushsia-giraffe59/photos/2025-02-16T13-28-02_image_picker_3ED1A6C6-E58A-4272-83AA-2E91820A905C-9416-000001524C821D57.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/fushsia-chicken61/photos/2025-02-21T10-32-41_image_picker_F878C9A5-054F-46DA-B334-E9B6C9C3D45D-68406-000029FAAC329EF5.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_2PAFG/yellow-bear51/photos/2025-02-21T12-16-02_image_picker_737AC0A1-5028-4AE5-AFEE-9AE3C4B80C88-3859-00000127E10F85F4.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-11T16-52-40_image_picker_78A57619-EF1D-4B57-8BB1-53BA9F8CEB12-82927-000028EBB46E3A9F.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-55_image_picker_BDDAF910-1210-4D2F-8B64-BC663FF6AB80-22202-00002EC4735E3AB0.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/fushsia-strawberry25/photos/2025-02-23T20-08-52_image_picker_D04A850A-A9AC-4EF5-9E47-B18C5DFAE937-363-00000079A0211686.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/silver-mango29/photos/2025-03-02T10-21-09_image_picker_BDD33572-6D65-4F47-81C0-D9CC9A361342-27824-000005CD34309AA0.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_2PAFG/red-gorilla93/photos/2025-02-21T12-16-06_image_picker_63FECE62-57C5-4978-9DC8-1C3E31928CAC-15420-000005CCBAA2358E.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/aqua-fly89/photos/2025-02-21T10-32-18_image_picker_C23453D6-339E-4451-B790-1DF767852FC7-26516-0000036929C80D07.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/aqua-blueberry13/photos/2025-02-02T14-55-44_image_picker_12406F29-AD04-44D2-982F-CBC98C91DF83-10424-000002E198DD4262.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/aqua-bat75/photos/2025-02-21T10-33-05_image_picker_284812A4-AF0E-471D-88C7-E706A226C6CE-14905-00000805A16C895D.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/fushsia-strawberry25/photos/2025-02-12T20-29-28_image_picker_F04F1DFC-4834-45AD-A1FE-814C4A91063E-35712-0000121B7CF2792A.png,Instagram
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/navy-donkey13/photos/2025-02-10T20-21-14_image_picker_B629167F-B4E5-43ED-8CDD-C25ED372D482-67308-0000178D2A25891E.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/silver-mango29/photos/2025-02-25T06-35-26_image_picker_40DC434A-5A1B-43F5-98A8-4ED59B318039-84053-000068EE52EE31E4.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/fushsia-strawberry25/photos/2025-03-03T21-59-41_image_picker_D8A288E6-7130-4DEC-948B-4DEDF04195D9-17483-00000A7A3DABC1DC.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/pink-dog22/photos/2025-03-01T13-07-19_image_picker_94763DC1-685E-4683-A680-D137A79704BE-1812-000000519895181E.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/white-kakapo83/photos/2025-02-21T20-02-19_image_picker_DA92DF6C-5AEB-40F7-BE9A-CDEAC20EBBBD-19247-0000054B45A7949A.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/pink-dog22/photos/2025-03-04T14-15-51_image_picker_038F1FCA-19AC-4E82-9CC7-CB5CDA877AA1-554-0000000701969D8E.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_2PAFG/maroon-banana41/photos/2025-02-21T12-15-57_image_picker_664E0974-A84D-4C09-8D75-664D1DC85DEC-27163-00000288E4EC3759.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/gray-bird73/photos/2025-02-21T10-34-17_image_picker_AFFFABD4-C869-4EC5-A2D0-0459932BA8FC-29217-0000048CBC15BBEA.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/pink-avocado19/photos/2025-03-05T23-09-30_image_picker_82431105-C558-49BF-ACB3-BBE72BC635C4-31538-00000A46E7940D7C.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/fushsia-strawberry25/photos/2025-02-18T06-38-44_image_picker_0DED8431-5A49-46BA-B5A0-0B1D840747D9-3967-0000029530A40C2D.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_2akalla/orange-strawberry45/photos/2025-02-16T18-23-19_image_picker_9904E2E8-7365-42F7-86C5-3C80D7F85ACB-9619-0000019BF5026855.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/aqua-blueberry13/photos/2025-02-07T22-41-31_image_picker_B8B9B1B0-901C-446A-8974-1745BA4E42A2-17463-00000554C6CC3D07.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_2PAFG/pink-iguana55/photos/2025-03-07T07-38-28_image_picker_B1FFF4A0-5EDC-4E2B-95D1-A022B9550B9F-36467-000015086E4D40D9.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/brown-snake30/photos/2025-03-03T23-16-12_image_picker_271CB178-6BD5-4207-8195-76DB802400EE-1412-0000009D584150E8.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/pink-avocado19/photos/2025-02-24T19-42-40_image_picker_EF0100FB-F530-4811-B971-0347CD2C24D1-21617-00000652CE1BEA60.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/white-mango48/photos/2025-03-05T07-32-43_image_picker_AC0CBB9E-A4B9-4F77-8080-23D06AAA71B8-1213-000002028710E76F.png,Instagram
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/brown-snake30/photos/2025-02-15T10-04-59_image_picker_C1DDE43C-8B5C-4C5D-8067-B0CED410FB27-930-0000006E757C0AFC.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/brown-snake30/photos/2025-02-23T20-09-56_image_picker_BEA1E532-172C-49AF-80E9-CF1F508CD720-15786-00000B7607F00B81.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/gray-turkey28/photos/2025-02-12T09-48-20_image_picker_28207F25-AD82-40ED-A7A8-474FA3347AE3-17518-000002E094EA44A5.png,Instagram
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-07T20-49-34_image_picker_5B31281E-8420-417F-9344-8CD875807C50-78395-0000287583DC203B.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/aqua-blueberry13/photos/2025-02-07T22-41-37_image_picker_16003AAB-A5B5-4A80-9042-9FF8CEFDEA30-17463-00000554C6259710.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/brown-snake30/photos/2025-02-27T07-33-18_image_picker_C0AED716-32A3-4E09-A56B-A55061C8CA78-474-000002AE31E341D7.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-54_image_picker_B34A92EC-8923-45CB-9247-A0E67810DFC9-22202-00002EC46F7A3787.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/lime-quince26/photos/2025-03-06T20-16-27_image_picker_EB2AFD3E-2FA3-4BF9-AA98-BF107D1B8227-18597-00000242C4F2E48B.png,Instagram
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/brown-snake30/photos/2025-02-18T20-50-04_image_picker_86C3C786-4DEF-4887-B688-F2C010C1EDEF-6474-000004D7D5142504.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/pink-hamster80/photos/2025-02-22T08-10-00_image_picker_7B29C60C-67ED-4EEF-8486-EE3E7F1E72B7-95089-00000EF3614B02D2.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/white-grape44/photos/2025-03-07T22-04-09_image_picker_E9F719E1-FC31-4396-BEF7-7294C3585CFE-50839-0000269075BA8775.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_2PAFG/violet-pear65/photos/2025-02-22T16-30-45_image_picker_5F87B7EB-3AD4-4CFE-8347-4F174EF49241-63010-000009F7A509DE34.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_2PAFG/red-damson18/photos/2025-03-08T10-02-47_image_picker_5A85D180-AD8D-48DF-906D-BDB9E6A18BD6-46377-000018AD8ED91EC8.png,Not sure
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/red-bee65/photos/2025-01-31T20-00-18_image_picker_B7A61353-4B17-451E-8454-B7D83A7347E3-16054-00000D66520CBF80.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/fushsia-giraffe59/photos/2025-02-16T13-28-02_image_picker_CE849E6C-4849-473C-9D5E-44D89DF0C848-9416-000001524CA986C9.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/pink-hamster80/photos/2025-02-21T10-33-31_image_picker_9460A4EF-312A-46EF-972E-5959B4E333D3-89651-00000DF573CC5E78.png,Instagram
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/lime-quince26/photos/2025-03-26T19-41-46_image_picker_81CBD093-08DE-4CBB-9228-279A28D657D1-17351-0000023C1DC672FF.png,Instagram
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-01T18-01-22_image_picker_A10B0247-0610-4C3E-A59A-85305699DC6A-46317-000023A3C9ED48A5.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/lime-donkey2/photos/2025-01-28T13-19-30_image_picker_D2E03BB7-6074-4352-B6CB-05709186E39F-88308-00000E87F2A9870F.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/red-loquat65/photos/2025-03-04T18-41-16_image_picker_4AC724CE-717B-462C-9814-692A3D493EE0-66054-00001C5B9EA6C80E.png,Instagram
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/lime-donkey2/photos/2025-01-28T13-19-32_image_picker_0B6331E2-E75D-4805-A848-B4BF0A9B3908-88308-00000E87F15CE6FD.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/silver-mango29/photos/2025-02-21T17-00-28_image_picker_B7454ECC-84B3-4C8B-AF48-6050C0EC14BC-49960-000062E0AAE2C191.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/lime-donkey2/photos/2025-02-07T19-38-41_image_picker_55E61763-4082-418D-BBB2-3F2CE677FC69-99789-00000FD350CD8E66.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/brown-aloevera58/photos/2025-01-28T13-19-03_image_picker_12368695-E528-42C2-AB47-0252695DA9BE-91584-00001CA449E61562.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/white-gopher88/photos/2025-02-23T18-29-28_image_picker_A2E6912D-F021-456C-8EBA-EDD43B01CFA0-10355-0000092F5E646048.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/fushsia-strawberry25/photos/2025-02-23T20-08-52_image_picker_F86E59C2-34C8-4A44-8696-A8B85241D982-363-00000079A0174E64.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/pink-hamster80/photos/2025-03-03T16-15-57_image_picker_AF9BDF21-753C-47A6-8A68-02CE796AB550-60722-0000190DF9484B72.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/violet-jambul87/photos/2025-02-21T10-32-52_image_picker_2B963F19-B40F-4233-9ED0-907D5781ECDB-2849-000000A6BF1ECD9B.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/fushsia-strawberry25/photos/2025-02-23T20-08-52_image_picker_9626CE90-9A7A-4828-AD48-BC65C26C026B-363-000000799FF5F7C7.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/fushsia-strawberry25/photos/2025-02-26T20-32-59_image_picker_41435C41-5FEF-4FFE-A8C2-FCBD633BD5B8-8012-0000048CF0DB21F0.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/brown-snake30/photos/2025-02-15T10-04-58_image_picker_6E177EE6-3D94-4AF3-BE0E-2C99C53BACA9-930-0000006E75BEF9F0.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/lime-jackfruit74/photos/2025-02-12T09-48-23_image_picker_6C9AC481-CD63-410F-A0B9-39CA3A40DEAA-27586-000003D49C79B0F5.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/brown-snake30/photos/2025-02-18T20-50-04_image_picker_A8226C14-DB76-4777-9B3A-CC1B8B8BCB6F-6474-000004D7D47E5A21.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-05T10-54-31_image_picker_480BC17B-C3D9-477D-A495-07E13606BA8E-64660-0000268E36A84E14.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/brown-snake30/photos/2025-02-19T20-19-15_image_picker_92D64893-9929-41E4-B6EE-C48818930152-7770-0000062A1B10E0CA.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_StRagn/lime-donkey2/photos/2025-02-10T16-16-48_image_picker_095AD377-E3B4-489A-841A-CA234CBB53CD-31436-000014EB8602A41E.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/silver-mango29/photos/2025-02-25T06-35-27_image_picker_73402A6C-348E-467E-9619-BB45F720132A-84053-000068EE5315E174.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/white-grape44/photos/2025-03-07T22-04-10_image_picker_E5277407-A0F6-4034-A8B8-911565EE7BE4-50839-000026907541C0E9.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-56_image_picker_425F2A92-16E7-4DED-B052-F8DB51CEF1EB-22202-00002EC472AD6FB3.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_2PAFG/gray-peach63/photos/2025-03-03T22-51-33_image_picker_6D548708-D383-426A-9E4F-6642DCA056E3-25394-0000080AAEB8F12E.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/lime-tamarillo9/photos/2025-02-12T09-49-04_image_picker_A6D4E46C-3419-4270-81C6-574ABD483A16-10091-000002B98FBA5F64.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/fushsia-strawberry25/photos/2025-02-13T18-50-51_image_picker_92F6CD42-B9B6-4A78-B178-1049804103DD-38788-000013115E7C5D46.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/lime-baboon42/photos/2025-02-21T13-28-25_image_picker_68955BF3-DC7B-4018-AFF1-B4C52CAF98B9-11370-0000021050E7F196.png,Instagram
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/blue-tiger64/photos/2025-02-12T14-10-42_image_picker_B27A33CD-F57C-4D3F-9BD5-341D25A6596B-55438-0000108172221816.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/brown-snake30/photos/2025-02-14T15-08-03_image_picker_7DC39BD3-B49A-4D01-B1B9-7DC97A48E7C1-7558-000006363B0F468F.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/brown-snake30/photos/2025-02-22T00-24-33_image_picker_AC07E5E4-B02D-4829-941C-2359B4F36556-13209-000008FCB570AF6D.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/white-grape44/photos/2025-02-28T20-41-48_image_picker_95383E24-C03D-454A-A87E-B58600EC413E-94914-00001DDC127454E4.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_2akalla/violet-tomato42/photos/2025-02-06T09-03-04_scaled_1000006069.jpg,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/brown-snake30/photos/2025-03-03T23-16-12_image_picker_29AB16C9-6BC1-4DD7-8464-B209EC70A9F4-1412-0000009D57FBB40A.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_2PAFG/gray-peach63/photos/2025-03-03T22-51-33_image_picker_C87FF11C-AF87-4B6F-B444-9B076F29E325-25394-0000080AAEAB97B9.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/pink-mango79/photos/2025-02-19T22-24-32_image_picker_92BB21E2-54C0-4744-ACF3-51073184EA89-17560-000002D61E272B4E.jpg,Instagram
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/silver-leopard52/photos/2025-02-22T20-22-18_image_picker_0A5B285B-EB45-49E9-BE60-F2E554B8E3F0-41134-00001560E4787AA4.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/brown-snake30/photos/2025-02-19T20-19-16_image_picker_CDFDA349-BFD5-4F4E-AC82-9861C1CBE354-7770-0000062A1B7813D8.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/pink-hamster80/photos/2025-03-03T09-07-10_image_picker_C573A457-7CA9-454C-B422-23C86DB90FD8-59961-000018CBC8F2CE23.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_blackeb1/brown-snake30/photos/2025-02-27T07-33-18_image_picker_A77870EF-8F93-40E6-8E23-F5D9FB0F4B5E-474-000002AE31CC5795.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG1/pink-hamster80/photos/2025-03-05T10-36-17_image_picker_4D1B49C5-C264-4CA8-80A6-A04BA94B9352-70834-00001ABF91327AD5.png,Not sure
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_2PAFG/pink-iguana55/photos/2025-03-02T20-32-31_image_picker_F2F38F37-B47E-4872-A770-5A78DC737D90-8245-000010F9DC2DB677.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-14T16-10-44_image_picker_A9D0AA52-3446-4BC6-BF0D-2F3372BB520A-7466-00002CCE394A2BAA.png,TikTok
