image_filepath,social-media-channel
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-06T17-35-27_image_picker_6D8DD6F7-FC5D-44C0-98F9-39DB53D661A7-72399-0000276364E0CC17.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-14T16-10-45_image_picker_97761F07-7BDE-4AD6-9D36-F28073290B79-7466-00002CCE3900A7C8.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-56_image_picker_27806E18-B407-459F-AF64-3BA43F01E644-22202-00002EC471F11761.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-49_image_picker_E560BF3C-8966-4B49-BF82-8F172AA0EAE7-22202-00002EC4693204C3.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-56_image_picker_17E12AB7-746E-4A4C-AA4C-BC2C8E6D782B-22202-00002EC4730345CF.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-02-21T13-27-50_image_picker_14357859-5F88-43C4-89C1-17AC729C86D4-11536-00001E9849CBEFF5.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-07T10-35-01_image_picker_9AE05803-14C6-4591-ADE9-F05C5900FFDD-72399-0000276366C1BB27.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-55_image_picker_EE5AD6A7-BFE9-4204-B5C0-765FDCE00E3F-22202-00002EC47076FE74.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-02-21T13-27-55_image_picker_789DB1DF-D4BF-4448-8743-9B3A6D4D7150-11536-00001E984A587E56.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-07T20-49-34_image_picker_ACF9D3FD-DADD-4BAD-AB00-ED7DEC03B584-78395-0000287585FC09E6.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-06T17-35-27_image_picker_6F8FA847-0185-4B80-A378-BC4E7D315186-72399-00002763673C92C4.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-05T10-54-31_image_picker_58261690-01D5-499E-AC93-14D12F65E53C-64660-0000268E34FA84DA.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-37_image_picker_441B5790-6A93-4E91-94D8-48F160D3E9A6-72250-000036FE1D500299.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-54_image_picker_E9579113-B955-4ADE-ACD8-76A2A5148AF5-22202-00002EC46E1595B4.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-05_image_picker_1ECB5D72-CE83-4B8E-9188-4735776702A0-34492-000030D694234EFD.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-14T16-10-45_image_picker_0D13BB3C-7C90-44BB-BF27-43BB3181E199-7466-00002CCE3993AEFB.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-56_image_picker_425F2A92-16E7-4DED-B052-F8DB51CEF1EB-22202-00002EC472AD6FB3.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-14T16-10-44_image_picker_F8D4CF7B-1C83-449D-85CE-3D02B0393A56-7466-00002CCE3B9AE9AC.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-44_image_picker_A85961FB-52FA-476E-AE5F-8B828816C8D4-72250-000036FE2A38363C.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-42_image_picker_2853C8FE-EDB3-4783-97F0-E52F1CA24DA1-72250-000036FE2837E454.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-36_image_picker_CA71B48F-4F3B-44E6-B15A-99CFC2CB82C0-72250-000036FE1E309E23.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-40_image_picker_46577433-1783-446A-97A7-CD0F21789D43-50389-0000338783A1E66B.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-02T17-17-00_image_picker_16691589-A2E5-4EB4-B556-DACD07B31E52-51162-000024E74E9B25B5.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-48_image_picker_AB64998E-26B3-43AB-B95E-2A0617585BC9-22202-00002EC463879753.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-07T20-49-35_image_picker_BFCA7DC9-1013-49A2-8D5E-8DD9A77C7793-78395-0000287586236FBB.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-11T16-52-41_image_picker_092CD2C8-E114-4F0D-8B0C-4A1F02D2E790-88205-00002A40D1551513.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-52_image_picker_86503691-7EBC-42B3-AEB9-F636FBF32CB1-50389-000033878B1CED71.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-03_image_picker_C7A6C157-E317-49C7-9CE4-9BED1B6EA910-34492-000030D6921691AB.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-02T17-16-58_image_picker_6DFB6B45-ABA5-497A-98D1-AA88CF4163C8-51162-000024E74D9A7409.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-37_image_picker_9815F0B0-0DFA-4B91-A833-61C2CDB04F40-50389-0000338781290525.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-14T16-10-42_image_picker_4BF48BC1-DE90-4B37-8FCC-F9AA07361FF8-7466-00002CCE3A8A8FC7.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-52_image_picker_9440D465-094F-486A-B1E2-6440532FC758-22202-00002EC46A99A2E8.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-42_image_picker_C616845D-EDAF-4F81-A075-F28872B0A9DD-50389-0000338783765EB6.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-42_image_picker_C616845D-EDAF-4F81-A075-F28872B0A9DD-50389-0000338783765EB6.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-06_image_picker_0F6FF0C5-D44A-4942-84D2-EB09F3ABA208-34492-000030D695FE163E.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-50_image_picker_19EF56AC-C927-4B9C-9BB5-4A3D579D7578-22202-00002EC468A2949F.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-51_image_picker_6D369586-76CD-40FE-B168-132BAB2F2F57-22202-00002EC46C5325D0.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-11T16-52-40_image_picker_7A810BCF-12A3-4D64-B8F6-360D37D2090D-88205-00002A40D08E49AD.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-38_image_picker_3EE9E58A-4B49-4FD3-A091-2DCDABEE6190-72250-000036FE22C34EC3.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-06_image_picker_BEC64911-2C12-4986-9E9B-2C172702B1EF-34492-000030D69594F55A.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-07T20-49-31_image_picker_5F6627A6-94A4-4F2B-8F73-D034850BE635-78395-0000287586EE68E3.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-52_image_picker_2EE5317E-480F-4018-B8CE-DA699415BCE4-50389-000033878AFACEA3.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-48_image_picker_9A597D03-7C71-4525-932F-3A9A1155C590-50389-0000338788E2D5E4.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-53_image_picker_11CCD1DC-B3E2-4D58-BE56-CE56E05887A5-22202-00002EC46D108DBE.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-45_image_picker_7DA830B8-BCAB-4EB0-8CF4-694267D6C3E1-50389-00003387859B9CD3.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-39_image_picker_741EDB2C-DA04-444B-8E22-8824532C6592-72250-000036FE2D5139C4.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-00_image_picker_6A3B5E7B-66FD-4CEE-98C6-FC04574A906A-34492-000030D693B8FADC.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-06T17-35-27_image_picker_345BF35F-E077-4877-91F1-5A7D807BCBEC-72399-0000276364BCA7AE.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-06T17-35-27_image_picker_DE80C805-1759-47CE-A129-0132E5614AE3-72399-0000276367CC9938.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-01_image_picker_135C84EA-C9B5-45FD-A6B2-782D85E06B6D-34492-000030D68F5D46DB.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-04T15-46-11_image_picker_03061736-3154-4127-AAEE-A51EA20F579D-59203-000026219D54FF88.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-14T16-10-44_image_picker_768A68AF-6370-48E3-85E4-2BE9C90E5DB7-7466-00002CCE375DA857.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-04T15-46-11_image_picker_BF2EC6AD-931C-452E-9B1B-58DFF8587862-59203-000026219C372308.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-03T16-11-37_image_picker_3522D947-9B7C-44D2-96EA-D72084D215DF-58199-00002574664A4E3E.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-47_image_picker_C57CA386-EEC4-46E0-9F07-E540503FB354-50389-0000338786E8C627.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-41_image_picker_128FD055-D765-447F-9D88-832EE3DB9090-50389-00003387848C5D4B.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-40_image_picker_973CB621-7C21-4D57-B79B-98DA78BD453B-72250-000036FE26C140C2.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-53_image_picker_E9CE76E6-78AA-4C26-8C49-772FBC5C4B5B-50389-000033878B9257B9.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-38_image_picker_F7F51EF3-42DD-4B49-BD87-F4C1323127DF-72250-000036FE22FCC3A2.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-01_image_picker_DFD7A024-7A53-4A5B-BBF0-1DBED86F5292-34492-000030D6901F13A0.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-38_image_picker_714577AD-195A-4FAA-BCDC-5C004BCA3CEF-50389-00003387847374E3.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-11T16-52-42_image_picker_AF6B5998-1F7C-4AD6-9534-58AA55729FEE-88205-00002A40CF782031.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-55_image_picker_5DB58EB0-DD5F-4178-8AAC-9B4E4BEF7020-22202-00002EC470D1A7CE.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-38_image_picker_F050029D-CB23-4F8F-90FB-C0448628A876-72250-000036FE222CBD47.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-06_image_picker_E0D36A19-11DA-4E02-80E8-EA281D024B52-34492-000030D6952509E3.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-11T16-52-42_image_picker_AF6B5998-1F7C-4AD6-9534-58AA55729FEE-88205-00002A40CF782031.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-38_image_picker_714577AD-195A-4FAA-BCDC-5C004BCA3CEF-50389-00003387847374E3.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-07T20-49-31_image_picker_5F6627A6-94A4-4F2B-8F73-D034850BE635-78395-0000287586EE68E3.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-01_image_picker_135C84EA-C9B5-45FD-A6B2-782D85E06B6D-34492-000030D68F5D46DB.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-06_image_picker_E0D36A19-11DA-4E02-80E8-EA281D024B52-34492-000030D6952509E3.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-37_image_picker_215147F4-2C24-456E-97CF-5EF869F14FE1-72250-000036FE1FEC06AC.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-03T16-11-35_image_picker_955C35A6-4217-4237-896E-4A077244FAFF-58199-000025746582DD53.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-38_image_picker_12796664-01D7-4609-85A1-04F3659F043A-72250-000036FE1DBBC0F0.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-02-21T13-27-56_image_picker_CA6972A4-7B66-424B-B9E6-7EB7DFFE240A-11536-00001E984D392C6E.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-05_image_picker_4DABEC77-3674-4A15-9074-78BAA1E6E9F7-34492-000030D694680298.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-07_image_picker_3AC8F3AF-857E-4DD8-ADAC-E0CDBF13F48D-34492-000030D6955E4D67.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-38_image_picker_56257536-8DDC-4255-94D9-0806CCCC3219-72250-000036FE21EE65CE.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-44_image_picker_C0AD1C3B-DA74-416A-867D-7F1687E273A6-72250-000036FE2C51AC08.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-37_image_picker_6CC9FC16-4EE6-43C4-8459-E504DF099F98-72250-000036FE1F7B5B26.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-53_image_picker_C5B12A62-5D2B-4EEC-9453-B34D74EC666D-22202-00002EC46C00248A.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-11T16-52-38_image_picker_8DB06FEB-D751-4FC6-B6B4-B27661174303-82927-000028EBB5921EA2.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-11T16-52-38_image_picker_8DB06FEB-D751-4FC6-B6B4-B27661174303-82927-000028EBB5921EA2.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-50_image_picker_7F6D8D03-CAC7-4BEF-B9A6-52D2CE0D660F-50389-00003387894269AD.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-10T20-34-49_image_picker_8B327B44-7721-4182-8C41-3C069F60316F-82927-000028EBB6293799.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-07T20-49-35_image_picker_E8CF3178-B204-47D4-ADCC-4CF146C247B5-78395-00002875864C607E.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-44_image_picker_8A3EF719-4A14-4B18-A382-97E4EDA09EB1-72250-000036FE2B5BAE7F.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-14T16-10-44_image_picker_FF92A7F8-1BB4-460B-8D44-3B8E8BC67E6B-7466-00002CCE3A37EF35.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-03_image_picker_CA7BCF0F-1796-4CC2-B521-A4839AD47135-34492-000030D6930F41CA.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-36_image_picker_1D6530D3-1D8E-4D9E-A951-FDC87ECC2D51-72250-000036FE1EAD4B22.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-04T15-46-11_image_picker_2B20002E-6604-46E5-9030-98E5C8CF225D-59203-000026219AEB5720.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-04_image_picker_BACA915B-E7E1-4536-8D2C-E5B6170D1C94-34492-000030D692E19C08.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-27T14-00-37_image_picker_5A84C706-42A4-4E35-9FAE-BD4BC6C038A8-72250-000036FE212BF304.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-07T20-49-32_image_picker_8D3B3210-8B76-49B3-9554-E636CF28E5C3-78395-0000287587128267.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-04T15-46-10_image_picker_D709C1C3-5DFA-432D-A00B-390E7EA24381-59203-000026219AB59EE1.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-11T16-52-39_image_picker_B53B704C-511B-4E38-9F85-7CDD9934206C-82927-000028EBB500D1C3.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-03T16-11-36_image_picker_A0A3275A-F4B8-4274-AEBE-82D1733A30EC-58199-0000257465675AF5.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-07T10-35-04_image_picker_5C905CE5-42FD-4925-AA73-7539BA9D6C23-72399-0000276365C2C74E.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-07T20-49-33_image_picker_65E55159-8AEE-4719-9F22-9072DF4C2063-78395-0000287586734FB9.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-50_image_picker_C00B7267-9F97-4870-B4D7-9B6997B92B27-50389-0000338789127321.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-54_image_picker_033B8961-405F-44F7-9756-6A14C2049676-22202-00002EC46E73B982.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-07T20-49-35_image_picker_1193F20A-7E00-49F1-AE72-B0E8B39DF609-78395-00002875849D51F2.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-55_image_picker_1F53BCF1-04E1-4CBA-B4F6-0A775C82C3D2-22202-00002EC4718CC394.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-14T16-10-43_image_picker_EAF15AE5-F9BA-4051-BAEB-3E8D981ACFED-7466-00002CCE34FD1AF2.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-49_image_picker_DFA9ED02-4CEC-4534-B43B-A277284B8CFC-22202-00002EC46567A9F6.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-02T17-16-59_image_picker_FF1BA67C-DD6D-410C-A0B3-6AF0D6B272A2-51162-000024E74E6E7A8C.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-07T10-35-04_image_picker_F021F174-9C9C-4AF0-B691-F7D97D230235-72399-0000276367F76C38.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-11T16-52-42_image_picker_050496AF-4907-4EF6-8027-21834572CF7E-88205-00002A40CF516810.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-46_image_picker_1C3E4A44-FDAC-4D7D-AFE6-7118793D9BE1-50389-00003387879D5A98.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-07T20-49-33_image_picker_161FD6B7-B0F4-42F1-ADB9-B59C2D65C08E-78395-00002875840AA318.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-04T15-46-11_image_picker_72030FDD-0C2B-4DF1-992F-3469CF27DFF9-59203-000026219CC9D78A.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-03T16-11-36_image_picker_EDCB27CE-F128-4C52-B3EB-A0DC3F8CADF1-58199-000025746604DD49.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-07T20-49-34_image_picker_915C8DDF-AC27-4754-8F5A-D182373CD777-78395-00002875853223AC.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-17T21-26-51_image_picker_37D32416-B424-4C8C-B392-15B207556CB1-22202-00002EC469CF5805.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-49_image_picker_AA37CC28-BA3B-4D63-BEA3-9C00F2D20211-50389-0000338788F769C7.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-11T16-52-40_image_picker_FBE0B167-B8AB-4381-AF21-7A4265AC8995-82927-000028EBB4970F1B.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-02_image_picker_6066E843-5D89-4526-87F6-0DCF8098010B-34492-000030D68F9C1CC6.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-23T14-02-43_image_picker_354D7903-CEC1-486E-87EE-92459E43DBB4-50389-00003387823C7F79.png,TikTok
/home/ioankots/projects/CNN/datasets/digital-ads/mobile-sense/25_PAFG3/pink-tamarind77/photos/2025-03-19T21-29-02_image_picker_C990D879-C1B2-40FB-82B8-8345B7AE7E0C-34492-000030D691F065C3.png,TikTok
